0.1;0.016219994;0.018279992
0.2;0.041320004;0.08300001
0.3;0.08860001;0.20685999
0.4;0.15624;0.38387993
0.5;0.26550007;0.63005996
0.6;0.39696008;0.9477798
0.7;0.5692201;1.3376802
0.8;0.7625199;1.83302
0.9;1.00476;2.3324804
1.0;1.3717799;3.2135804
